"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni","Onthophagus obliquus"
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-03-26_a","Maleny_2002-03-26",2002-03-26,2002-03-27,"2002-03-26/2002-03-27",85,86,2002,3,26,"2002-03-26 2002-03-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",33,3,0,0,1,70,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-03-26_b","Maleny_2002-03-26",2002-03-26,2002-03-27,"2002-03-26/2002-03-27",85,86,2002,3,26,"2002-03-26 2002-03-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-04-26_a","Maleny_2002-04-26",2002-04-26,2002-04-27,"2002-04-26/2002-04-27",116,117,2002,4,26,"2002-04-26 2002-04-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,4,3,0,1,113,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-04-26_b","Maleny_2002-04-26",2002-04-26,2002-04-27,"2002-04-26/2002-04-27",116,117,2002,4,26,"2002-04-26 2002-04-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-05-26_a","Maleny_2002-05-26",2002-05-26,2002-05-27,"2002-05-26/2002-05-27",146,147,2002,5,26,"2002-05-26 2002-05-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 1","Australia","AUS","Queensland","Sunshine Coast","1 km WSW Maleny",-26.748888,152.8644409,"EPSG:4326",71,0.000277777777777778,"26 44 56.0 S","152 51 52.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,2,10,0,0,5,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Maleny_2002-05-26_b","Maleny_2002-05-26",2002-05-26,2002-05-27,"2002-05-26/2002-05-27",146,147,2002,5,26,"2002-05-26 2002-05-27","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Maleny","Maleny 2","Australia","AUS","Queensland","Sunshine Coast","1 km WNW Maleny",-26.7577782,152.8619385,"EPSG:4326",71,0.000277777777777778,"26 45 28.0 S","152 51 43.0 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2001-03-13_a","Winton 1_2001-03-13",2001-03-13,2001-03-14,"2001-03-13/2001-03-14",72,73,2001,3,13,"2001-03-13 2001-03-14","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 1","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",55,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",74,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2001-03-13_b","Winton 1_2001-03-13",2001-03-13,2001-03-14,"2001-03-13/2001-03-14",72,73,2001,3,13,"2001-03-13 2001-03-14","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 2","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",4861,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",221,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2001-04-09_a","Winton 1_2001-04-09",2001-04-09,2001-04-10,"2001-04-09/2001-04-10",99,100,2001,4,9,"2001-04-09 2001-04-10","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 1","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",55,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",186,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2001-04-09_b","Winton 1_2001-04-09",2001-04-09,2001-04-10,"2001-04-09/2001-04-10",99,100,2001,4,9,"2001-04-09 2001-04-10","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 2","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",4861,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2001-12-18_a","Winton 1_2001-12-18",2001-12-18,2001-12-19,"2001-12-18/2001-12-19",352,353,2001,12,18,"2001-12-18 2001-12-19","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 1","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",55,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",157,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2001-12-18_b","Winton 1_2001-12-18",2001-12-18,2001-12-19,"2001-12-18/2001-12-19",352,353,2001,12,18,"2001-12-18 2001-12-19","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 2","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",4861,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",92,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2002-01-15_a","Winton 1_2002-01-15",2002-01-15,2002-01-16,"2002-01-15/2002-01-16",15,16,2002,1,15,"2002-01-15 2002-01-16","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 1","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",55,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Winton 1_2002-02-06_a","Winton 1_2002-02-06",2002-02-06,2002-02-07,"2002-02-06/2002-02-07",37,38,2002,2,6,"2002-02-06 2002-02-07","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Winton 1","Winton 1 1","Australia","AUS","Queensland","Winton","28 km W Kynuna (Winton Shire)",-21.7238331,142.5588379,"EPSG:4326",55,0.000166666666666667,"21 43.43 S","142 33.53 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",212,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-02-23_a","Woodstock_2001-02-23",2001-02-23,2001-02-24,"2001-02-23/2001-02-24",54,55,2001,2,23,"2001-02-23 2001-02-24","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",55,43,39,1,2,392,15,138,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-02-23_b","Woodstock_2001-02-23",2001-02-23,2001-02-24,"2001-02-23/2001-02-24",54,55,2001,2,23,"2001-02-23 2001-02-24","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",210,38,124,7,4,924,10,50,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-03-31_a","Woodstock_2001-03-31",2001-03-31,2001-04-01,"2001-03-31/2001-04-01",90,91,2001,3,31,"2001-03-31 2001-04-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,4,207,1,0,225,7,45,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-03-31_b","Woodstock_2001-03-31",2001-03-31,2001-04-01,"2001-03-31/2001-04-01",90,91,2001,3,31,"2001-03-31 2001-04-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",4,18,645,1,0,126,4,7,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-04-29_a","Woodstock_2001-04-29",2001-04-29,2001-04-30,"2001-04-29/2001-04-30",119,120,2001,4,29,"2001-04-29 2001-04-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",10,21,67,2,0,69,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-04-29_b","Woodstock_2001-04-29",2001-04-29,2001-04-30,"2001-04-29/2001-04-30",119,120,2001,4,29,"2001-04-29 2001-04-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",26,62,529,9,0,334,15,18,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-07-29_a","Woodstock_2001-07-29",2001-07-29,2001-07-30,"2001-07-29/2001-07-30",210,211,2001,7,29,"2001-07-29 2001-07-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-07-29_b","Woodstock_2001-07-29",2001-07-29,2001-07-30,"2001-07-29/2001-07-30",210,211,2001,7,29,"2001-07-29 2001-07-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,4,4,0,0,18,1,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-09-01_a","Woodstock_2001-09-01",2001-09-01,2001-09-02,"2001-09-01/2001-09-02",244,245,2001,9,1,"2001-09-01 2001-09-02","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,7,1,5,0,15,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-09-01_b","Woodstock_2001-09-01",2001-09-01,2001-09-02,"2001-09-01/2001-09-02",244,245,2001,9,1,"2001-09-01 2001-09-02","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-09-30_a","Woodstock_2001-09-30",2001-09-30,2001-10-01,"2001-09-30/2001-10-01",273,274,2001,9,30,"2001-09-30 2001-10-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-09-30_b","Woodstock_2001-09-30",2001-09-30,2001-10-01,"2001-09-30/2001-10-01",273,274,2001,9,30,"2001-09-30 2001-10-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-11-03_a","Woodstock_2001-11-03",2001-11-03,2001-11-04,"2001-11-03/2001-11-04",307,308,2001,11,3,"2001-11-03 2001-11-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",7,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-11-03_b","Woodstock_2001-11-03",2001-11-03,2001-11-04,"2001-11-03/2001-11-04",307,308,2001,11,3,"2001-11-03 2001-11-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",64,4,70,4,0,51,1,52,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-12-01_a","Woodstock_2001-12-01",2001-12-01,2001-12-02,"2001-12-01/2001-12-02",335,336,2001,12,1,"2001-12-01 2001-12-02","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 1","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6088333,146.777832,"EPSG:4326",55,0.000166666666666667,"19 36.530 S","146 46.670 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",36,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Woodstock_2001-12-01_b","Woodstock_2001-12-01",2001-12-01,2001-12-02,"2001-12-01/2001-12-02",335,336,2001,12,1,"2001-12-01 2001-12-02","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Woodstock","Woodstock 2","Australia","AUS","Queensland","Townsville","6 km S Calcium",-19.6126671,146.7751617,"EPSG:4326",55,0.000166666666666667,"19 36.760 S","146 46.510 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",40,1,9,2,0,17,0,3,0,0,0,0,0,0,0,0
