"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventRemarks","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Onthophagus taurus","Euoniticellus fulvus","Euoniticellus pallipes","Onitis aygulus","Onthophagus binodis","Onitis alexis","Euoniticellus intermedius","Bubas bison","Onthophagus ferox","Onthophagus vermiculatus","Copris hispanus"
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Williams_2012-10-30_a","Williams_2012-10-30",2012-10-30,2012-10-30,"2012-10-30",304,304,2012,10,30,"2012-10-30","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Williams",,"Australia","AUS","Western Australia","Williams","7 km NW Williams",-33.063829,116.936622,"EPSG:4326",501,1e-05,-33.063829,116.936622,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,1,0,0,0,0,1,0,0,1
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","South Crossman Rd_2012-10-30_a","South Crossman Rd_2012-10-30",2012-10-30,2012-10-30,"2012-10-30",304,304,2012,10,30,"2012-10-30","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","South Crossman Rd",,"Australia","AUS","Western Australia","Boddington","5 km N Crossman",-32.873569,116.607779,"EPSG:4326",501,1e-05,-32.873569,116.607779,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",3,0,3,0,0,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Teakle Rd Northampton_2012-11-19_a","Teakle Rd Northampton_2012-11-19",2012-11-19,2012-11-19,"2012-11-19",324,324,2012,11,19,"2012-11-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Teakle Rd Northampton",,"Australia","AUS","Western Australia","Northampton","4 km ESE Bowes",-28.431,114.557,"EPSG:4326",648,0.001,-28.431,114.557,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,0,1,0,2,1,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Eneabba_2012-11-20_a","Eneabba_2012-11-20",2012-11-20,2012-11-20,"2012-11-20",325,325,2012,11,20,"2012-11-20","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Eneabba",,"Australia","AUS","Western Australia","Carnamah","1 km SE Eneabba",-29.813834,115.263547,"EPSG:4326",501,1e-05,-29.813834,115.263547,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",2,0,2,2,0,3,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","South Dongara_2012-11-19_a","South Dongara_2012-11-19",2012-11-19,2012-11-19,"2012-11-19",324,324,2012,11,19,"2012-11-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","South Dongara",,"Australia","AUS","Western Australia","Irwin","10 km E Mount Adams",-29.386397,115.008781,"EPSG:4326",501,1e-05,-29.386397,115.008781,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",4,0,2,2,0,3,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Nabawa_2012-11-19_a","Nabawa_2012-11-19",2012-11-19,2012-11-19,"2012-11-19",324,324,2012,11,19,"2012-11-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Nabawa",,"Australia","AUS","Western Australia","Chapman Valley","3 km E Nabawa",-28.495967,114.754984,"EPSG:4326",501,1e-05,-28.495967,114.754984,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,2,0,0,0,2,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Nabawa A_2012-11-19_a","Nabawa A_2012-11-19",2012-11-19,2012-11-19,"2012-11-19",324,324,2012,11,19,"2012-11-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Nabawa A",,"Australia","AUS","Western Australia","Chapman Valley","2 km NW Dindiloa",-28.443936,114.803875,"EPSG:4326",501,1e-05,-28.443936,114.803875,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",3,0,2,2,0,3,3,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Yuna_2012-11-19_a","Yuna_2012-11-19",2012-11-19,2012-11-19,"2012-11-19",324,324,2012,11,19,"2012-11-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Yuna",,"Australia","AUS","Western Australia","Chapman Valley","5 km NNE Rockwell",-28.388857,114.904757,"EPSG:4326",501,1e-05,-28.388857,114.904757,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,2,2,0,3,2,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Ogilvie_2012-11-19_a","Ogilvie_2012-11-19",2012-11-19,2012-11-19,"2012-11-19",324,324,2012,11,19,"2012-11-19","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Ogilvie",,"Australia","AUS","Western Australia","Northampton","4 km ESE Ogilvie",-28.133378,114.696893,"EPSG:4326",501,1e-05,-28.133378,114.696893,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,0,0,2,1,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Glengarry_2012-11-20_a","Glengarry_2012-11-20",2012-11-20,2012-11-20,"2012-11-20",325,325,2012,11,20,"2012-11-20","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Glengarry",,"Australia","AUS","Western Australia","Greater Geraldton","7 km SW Georgina",-28.827388,114.794012,"EPSG:4326",501,1e-05,-28.827388,114.794012,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",2,0,0,2,0,3,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Sandsprings Road_2012-11-20_a","Sandsprings Road_2012-11-20",2012-11-20,2012-11-20,"2012-11-20",325,325,2012,11,20,"2012-11-20","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Sandsprings Road",,"Australia","AUS","Western Australia","Greater Geraldton","4 km S Ellendale",-28.830299,114.978315,"EPSG:4326",501,1e-05,-28.830299,114.978315,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,0,2,0,4,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Toodyay_2012-12-04_a","Toodyay_2012-12-04",2012-12-04,2012-12-04,"2012-12-04",339,339,2012,12,4,"2012-12-04","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Toodyay",,"Australia","AUS","Western Australia","Toodyay","4 km WSW Toodyay",-31.569949,116.483796,"EPSG:4326",501,1e-05,-31.569949,116.483796,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",3,0,2,2,0,4,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Karlgarin_2013-02-04_a","Karlgarin_2013-02-04",2013-02-04,2013-02-04,"2013-02-04",35,35,2013,2,4,"2013-02-04","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Karlgarin",,"Australia","AUS","Western Australia","Kondinin","10 km NNE Karlgarin",-32.496331,118.638399,"EPSG:4326",501,1e-05,-32.496331,118.638399,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,1,0,0,0,2,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Oceanview farms_2013-02-05_a","Oceanview farms_2013-02-05",2013-02-05,2013-02-05,"2013-02-05",36,36,2013,2,5,"2013-02-05","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Oceanview farms",,"Australia","AUS","Western Australia","Esperance","23 km WNW Condingup",-33.836484,122.760739,"EPSG:4326",501,1e-05,-33.836484,122.760739,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,1,2,1,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Jerdacuttup_2013-02-04_a","Jerdacuttup_2013-02-04",2013-02-04,2013-02-04,"2013-02-04",35,35,2013,2,4,"2013-02-04","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Jerdacuttup",,"Australia","AUS","Western Australia","Ravensthorpe","9 km WNW Jerdacuttup",-33.862969,120.497808,"EPSG:4326",501,1e-05,-33.862969,120.497808,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",2,0,0,3,2,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Hyden_2013-02-04_a","Hyden_2013-02-04",2013-02-04,2013-02-04,"2013-02-04",35,35,2013,2,4,"2013-02-04","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Hyden",,"Australia","AUS","Western Australia","Kondinin","7 km ESE Hyden",-32.364339,119.019551,"EPSG:4326",501,1e-05,-32.364339,119.019551,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",0,0,3,3,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Lake King_2013-02-04_a","Lake King_2013-02-04",2013-02-04,2013-02-04,"2013-02-04",35,35,2013,2,4,"2013-02-04","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Lake King",,"Australia","AUS","Western Australia","Lake Grace","5 km NNE Lake Camm",-33.000549,119.590748,"EPSG:4326",501,1e-05,-33.000549,119.590748,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,2,2,0,0,1,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Plowman Rd_2013-02-05_a","Plowman Rd_2013-02-05",2013-02-05,2013-02-05,"2013-02-05",36,36,2013,2,5,"2013-02-05","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Plowman Rd",,"Australia","AUS","Western Australia","Esperance","13 km E Neridup",-33.636557,122.072854,"EPSG:4326",501,1e-05,-33.636557,122.072854,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,1,3,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Orleans Bay_2013-02-05_a","Orleans Bay_2013-02-05",2013-02-05,2013-02-05,"2013-02-05",36,36,2013,2,5,"2013-02-05","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Orleans Bay",,"Australia","AUS","Western Australia","Esperance","9 km NNE Condingup",-33.837579,122.50463,"EPSG:4326",501,1e-05,-33.837579,122.50463,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",3,0,2,2,1,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Merivale_2013-02-05_a","Merivale_2013-02-05",2013-02-05,2013-02-05,"2013-02-05",36,36,2013,2,5,"2013-02-05","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Merivale",,"Australia","AUS","Western Australia","Esperance","8 km NW Merivale",-33.885871,122.214861,"EPSG:4326",501,1e-05,-33.885871,122.214861,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",5,0,0,0,4,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Monjingup_2013-02-06_a","Monjingup_2013-02-06",2013-02-06,2013-02-06,"2013-02-06",37,37,2013,2,6,"2013-02-06","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Monjingup",,"Australia","AUS","Western Australia","Esperance","2 km SSW Monjingup",-33.773997,121.771585,"EPSG:4326",501,1e-05,-33.773997,121.771585,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",2,0,1,3,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","HumanObservation","DAFWA","Bairstow Rd_2013-02-06_a","Bairstow Rd_2013-02-06",2013-02-06,2013-02-06,"2013-02-06",37,37,2013,2,6,"2013-02-06","pasture","Dung pads searched for dung beetles",,,"Approximately five person hours spent searching","Species counts are visual activity ratings","Bairstow Rd",,"Australia","AUS","Western Australia","Lake Grace","13 km N Mallee Hill",-33.307182,118.665557,"EPSG:4326",501,1e-05,-33.307182,118.665557,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 500 m to indicate multiple dung pad sampling locations at the site","GPS","DAFWA","cattle",1,0,1,2,0,0,1,0,0,0,0
